name,level,sex,ctime,rcount,like,content
射命丸蚊,5,男,1547986668,0,0,万一上了热评那岂不是[2233娘_大笑]
嘴不能妥善使用请捐掉,5,女,1547986640,0,0,哈哈哈哈哈
お涵の,5,保密,1547987257,0,0,黄金眼，浙江的骄傲（￣▽￣）
莫娜丽莎的微笑,5,保密,1547987179,0,0,支持
啊咿呀咿呀嘿哈,5,男,1547987138,5,0,他们来了，他们来了(｀・ω・´)
今晚去吃焼肉吧,5,男,1547987054,0,0,嘉善人路过[小电视_赞]
18334525255,6,男,1547987048,0,0,不务正业
羽鳥潪世,5,女,1547986571,0,0,哈哈哈哈，我喜欢
猫脸大的大脸猫,5,男,1547986532,0,0,这什么鬼头像呀（￣▽￣）
魇缘喵,6,男,1547986529,0,0,。。
十七岁的高中生,6,男,1547986520,0,0,我不是年轻人，我不是
拼到月落黄昏时,4,保密,1547986503,0,0,改革春风吹满地
悠悠龙虾,6,男,1547986427,0,0,可以的！赞！
第三人称的雨,5,保密,1547986329,0,0,（￣▽￣）
戈233,5,男,1547986313,0,0,哈哈哈哈哈哈哈哈哈哈
阿七DDD,6,女,1547986200,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
o猫哒o,6,女,1547985778,0,0,笑死哈哈哈哈哈哈哈哈哈哈哈哈
我已经雾了,6,男,1547986788,0,0,如此真实！关注了！
藤本タツキ,6,保密,1547986357,0,0,哦？官方号！
一二嚣,6,保密,1547985564,0,0,留名
菊长不吃肉,5,男,1547985114,0,0,火钳刘明
叶楚毅,5,男,1547984826,0,0,哈哈哈哈
daizhi166,6,保密,1547986210,0,0,可以再去一趟天德池嘛----------
小阿噫呀,6,保密,1547985151,0,0,哈哈哈哈哈哈哈哈哈哈(°∀°)ﾉ
波本vodka,5,男,1547983427,0,0,啊 还是来了
黄瓜与翔的爱情lo,5,女,1547983416,0,0,嘿嘿嘿
黄昏之夜55,5,保密,1547983349,0,0,[小电视_无语]哈哈哈
KRLA,5,男,1547982993,0,0,hhh(〜￣△￣)〜以后也能说是远古选手
方格丫,6,保密,1547982894,0,0,给个小建议，很多网友评论明显没找好呀，没有直击灵魂（）
到处流浪的枪手,6,男,1547982555,0,0,哈哈哈哈，关注了。
琉草,6,保密,1547982538,0,0,从吹水之家来的
瑞瑞chel,6,女,1547982357,0,0,哈哈哈哈哈心疼主持人啦  不笑场也很厉害了
一杯炒酸奶多加红豆-,6,保密,1547982308,0,0,爱了(⑉°з°)-♡
水木一清,5,保密,1547982301,0,0,哈哈哈哈哈哈
、
瑞瑞chel,6,女,1547982287,0,0,来学习啦
海艺的小窝,6,男,1547982026,0,0,？？？新闻类鬼畜素材入驻B站了
那微不足道,6,保密,1547981996,0,0,这发问厉害了[2233娘_大笑]
大我酱的男朋友,5,女,1547981871,0,0,我说怎么今天看新闻 出现了bilibili小电视😂
神说要有糖,6,保密,1547981776,0,0,你们不就是能皮吗？(╯‵□′)╯︵┻━┻
恍如隔世的风,6,男,1547981726,0,0,哈哈杭州人表示这个节目真的hahaha...............
铭记历史砥砺前行,6,男,1547981619,0,0,哈哈哈哈哈哈哈哈[狐妖_吃瓜]
鸟姐7连击,6,男,1547981894,0,0,[小电视_发愁]天了噜
天选福星神志不清,6,男,1547981864,0,0,这一手灵魂拷问也太真实了吧hhhhhhhhhhhhhhh，没钱刷礼物就丑拒2333
明月晴风,6,男,1547981711,0,0,墙都不服就服1818黄金眼
好想再睡会,6,男,1547981367,0,0,点个关注吧！
尼娅海尤达伽,6,男,1547981319,0,0,哈哈哈哈哈笑场会扣工资么哈哈哈
半截er,6,男,1547981141,0,0,66666黄金眼是我们快乐的源泉
站起来的米龙,6,男,1547983357,0,0,留下痕迹
约翰Crybaby,5,男,1547981131,0,0,欢乐源泉来啦！
[2233娘_大笑]
皓月芝麻狐,6,男,1547980948,0,0,这个灵魂拷问emmm感觉更像灵魂补刀。。。效果拔群
晋阳街最靓的仔,5,男,1547981135,0,0,bilibli和1818可能要建立一个美丽新世界了
北瓜好辣,6,保密,1547980887,0,0,有点意思
辣鸡大坏蛋,5,保密,1547980843,0,0,关注一波 我要上电视("▔□▔)/
橘阳菜丶,5,男,1547980778,0,0,高手实在是高[2233娘_耶]
巴加,6,男,1547980552,0,0,官方头像放不下图片（）
梵海雷姬,6,保密,1547980519,0,0,我擦，看见标签里的民生两字，我还以为跟我们单位有关系呢，我们单位叫中国民生银行
乌鸦走迷宫,6,男,1547980286,0,0,都市一时间也可以了解一下？
Armitry,5,保密,1547980280,3,0,有点像营销号
善,6,保密,1547980157,0,0,有丶东西
DonyPhotography,6,女,1547979937,0,0,66666
塰王星,6,男,1547979772,0,0,有点意思[小电视_赞]
爱吃大米饭的肉丝哥,5,保密,1547979567,0,0,秀啊秀啊！哔哩哔哩干杯
夕惕若厉泽挂壁矣,6,保密,1547979273,0,0,浙江台的都是人才
背对太阳也可以,6,保密,1547979151,0,0,突然发现，这个节目不是当年采访朱老师的那个吗？节目很持久啊！(｀・ω・´)
Austria_fabio,6,男,1547978915,0,0,浙江几台的，忘了
狗窝没有狗,6,保密,1547979401,0,0,哈哈哈哈哈啊哈我发现了什么
夕惕若厉泽挂壁矣,6,保密,1547979397,0,0,完了完了，本来都没啥存在感的浙江要火了
秋飒峰爱,6,男,1547978731,0,0,看看我发现了啥⊙∀⊙
泠然御风,6,保密,1547977919,1,0,纹身那个笑死我了~~~~这节目不错，关注了


(⌒▽⌒)
LC在赚钱,6,男,1547977862,0,0,第一期就这么舒服的吗，超喜欢看灵魂拷问
隐隐隐身身身,6,保密,1547977837,0,0,666666666666
应时化假死,6,男,1547977589,0,0,1818黄金眼知道的多吗
RyanSOI,6,男,1547977445,0,0,越办越好！
为什么这么困难呢,6,男,1547977433,0,0,以前新闻节目，就看小强热线和1818黄金眼23333╮(￣▽￣)╭
匿蝶54188,5,男,1547977297,0,0,就没有给我点订阅点到破产的嘛，那样我做梦都能笑，哈哈哈（想瞎了心了）
你热爱的就是你的生活,4,保密,1547976862,0,0,加大力度
剑舞kk,6,保密,1547977710,0,0,真好[2233娘_耶]
羽升_,6,男,1547977384,0,0,给力嗷
BlackStar8,6,保密,1547976727,0,0,是给哪两个主播刷的礼物啊?
丶伤丶感丶咩丶吖丶,5,保密,1547976710,0,0,火钳刘明
Akagyou,6,保密,1547976150,0,0,哈哈哈哈哈哈哈哈本地人要笑死了
荣光不朽,6,保密,1547976111,0,0,等第二期第三期地五六七八期
富士山本宫浅间大社,5,男,1547976189,0,0,快乐之源黄金眼
西瓜是好吃的,5,女,1547975524,0,0,我是个成熟的5级号了！是不是我的留言就会被挑中朗读一下啊！
啤酒栗子株式会社,6,保密,1547975024,0,0,请务必加大力度
仰望天星,6,男,1547974926,0,0,有点东西。。。2333
春稣,5,男,1547974757,0,0,这个好[小电视_害羞]
除却生死皆是闲事,6,女,1547974584,1,0,第一个事件的完整版是哪一期呀？
夜盲盲盲,6,女,1547974417,0,0,哈哈哈解决了没时间看电视的问题
翩跹玲儿,5,女,1547974313,0,0,哈哈哈
奶茶味小饼干,4,保密,1547974693,0,0,哈哈哈哈哈哈哈哈哈哈
泛黄的本子,5,男,1547974692,0,0,好顶赞(⌒▽⌒)
贝尔-格雷福斯,6,保密,1547974441,0,0,我是几千楼了？？[小电视_困惑]
AF子羊,5,男,1547974170,0,0,1818黄金记者胡说八道(･∀･)（滑稽）
既水既云,5,保密,1547973957,0,0,什么都信
春目野穹,6,女,1547973911,0,0,打卡
哒哒哒宝,6,女,1547973699,0,0,灵魂拷问哈哈哈哈
希望的颜色是什么色,5,保密,1547973538,0,0,(∼‾▽‾)→))*‾▽‾*)o【手指戳戳】enn好欢乐
ParadoxInteract,6,男,1547973466,0,0,mua
腾讯物流-节能天使,5,男,1547973438,0,0,药丸。出大事了这是……
因为我想放火啊,6,保密,1547973360,0,0,我也是看黄金眼长大的社会栋梁了
西撒大魔王,6,男,1547973088,0,0,又是你
晚晚的蜜雪冰城,6,男,1547972401,0,0,可以，好看！
叶落无愁,5,女,1547971759,0,0,今天刚看这个up发的，发现笑场后注意就一直停留在笑场，关注了
有何猫腻,6,保密,1547971371,0,0,第一期打卡[小电视_太太喜欢]
飛べべ,6,男,1547971360,0,0,我也是b站以后最火的新闻节目见证者hhh
兔子不会跳,6,保密,1547971181,0,0,哇，有个配音小姐姐声音吼吼听
岛寺Masfor,6,保密,1547971109,0,0,竟然看到狮子了[2233娘_吃惊]
_匕匕,6,保密,1547970879,2,0,你这头像我一直以为是个高仿，也太随意了
败血公猪,6,保密,1547970353,0,0,莫文蔚烫个头花了多少钱 张继科纹个身又花了多少钱 钱没花到效果可能跟人家一样么
揍她,6,男,1547970263,0,0,以后发评论的时候还是自带消音把，万一哪天来个公开处刑，真 哔--哔-- 不敢想。
喚星者,6,保密,1547969986,0,0,灵魂拷问哈哈哈哈哈哈哈哈
叛神者Rebel,6,保密,1547969267,0,0,惊了，事快乐源泉
竹林小生丶,6,男,1547969180,0,0,哈哈哈哈哈哈，笑死我了[小电视_太太喜欢]
樱井阮歌,6,女,1547968716,0,0,惊了我的妈
筱郝。。,5,男,1547968446,0,0,.。
不打麻将辣,6,女,1547967960,0,0,惊了[蛆音娘_吃瓜群众]
Ygbigd,5,保密,1547967637,0,0,果断关注（￣▽￣）
aliada,6,保密,1547967562,0,0,草哈哈哈哈哈哈哈哈哈哈哈哈哈
大天使アクア,6,保密,1547967702,0,0,好短啊
在下刘某人是也,5,保密,1547967364,0,0,从此1818成为我周末消遣的新欢
叶下诗,6,保密,1547967318,0,0,关注啦，以后要常常更新鸭
阿奇不发霉素,6,男,1547966934,0,0,来了老弟
李云珩,6,男,1547966914,0,0,B站广告？
叫我徐徐,5,保密,1547966804,0,0,一更完全不够
懵舒书,6,男,1547966729,0,0,我在B站看的1818黄金眼最多还是车子，毕竟和自身相关。多看新闻确实可以少走歪路
盈三爷,5,男,1547966662,0,0,不错不错，有前途
愿还记得我,5,女,1547966656,0,0,真.灵魂拷问[蛆音娘_害怕]
阿尼・利昂納德,6,女,1547966451,0,0,舔狗不得好死
Captain_zoe,5,保密,1547966374,0,0,冲破次元壁的感觉，惊了。
布里咕姆,6,保密,1547966089,0,0,真拷问[2233娘_大笑]
萌妹不要跑,5,男,1547966032,0,0,哈哈 真灵魂拷问
各种字母都有人取了怒,4,保密,1547966027,0,0,社会上不都这样！骗糊涂人，装糊涂人和忽悠人！谁是谁非，只能说世道浮躁，人心不古，还能怎么办？呵呵！
花梦若影,6,保密,1547966448,0,0,6666
良夜想吃烤肉,6,女,1547966256,0,0,越来越沙雕了
桉Annn,5,保密,1547965420,0,0,哈哈哈哈哈哈哈哈哈哈
华谊第一深情,6,保密,1547965357,0,0,你怎么不去做客户😂😂😂真的秀。。。
十块钱三个汉堡美滋滋,6,男,1547965642,0,0,祝贺
莆田鞋哥-云行,5,男,1547964705,0,0,这才是最强综艺 其他什么都弱爆了
REDMagick,6,保密,1547964436,1,0,(;¬_¬)原来男的当主播也那么挣钱啊……
Keanu丶丶丶,6,男,1547964003,0,0,熟悉的味道
娱你乐享,6,男,1547963738,0,0,666
多喝点会学到很多,6,男,1547963504,1,0,忽然发觉素质三连莫的灵魂，投硬币的2233娘
群星与牧歌,5,男,1547963381,0,0,最好的短评永远在弹幕里，要长评才去翻评论区
我爱吃薯片i,6,男,1547963096,0,0,[蛆音娘_滑稽]我居然在B站看1818黄金眼
季风过时雨,6,男,1547963065,0,0,新晋网络新闻，成了
蔬蔬蔬菜汤,5,保密,1547963054,0,0,最后那句邪恶的“新闻 不就需要打破砂锅问到底么” 很适合鬼畜啊
jsjbxjciengsya2,5,女,1547962847,0,0,我的妈呀
团儿n,4,保密,1547962817,0,0,恭喜恭喜，百年好合
陈家大喵丶,4,男,1547962697,0,0,66666期待新的一期
larcherl,6,男,1547962580,0,0,还行 (〜￣△￣)〜关注了 
躺着挣钱，还没挣先花钱，没跑路算好的了
爱吃肉der猪,6,女,1547962547,0,0,哼，没有卞主任等经典
跛鹤塘,6,男,1547962426,0,0,啥也不说了，关注了
只有萌新了解萌新,5,保密,1547962369,0,0,优秀，祝愿黄金眼越办越好(=・ω・=)
账号已注销,0,保密,1547962096,0,0,好，我喜欢
还有13个小时就下班了,6,保密,1547961897,0,0,你就是皮
who_if,6,男,1547961832,0,0,万恶之源预定(=・ω・=)
宝岛战鹰,3,女,1547961792,0,0,我佛了
時間がないのフルル,6,男,1547961485,0,0,1818你搞错了。。。如果是新闻联播放到b站我是不会去看的。。。
真让人头秃,6,保密,1547961484,0,0,笑场的xswl
血色野狼,6,男,1547961463,0,0,千万别点名我。千万别点名我！！！！！！！！！！！！！！！！！
Medizinstudenten,6,男,1547961299,0,0,！啥居然1818也在哔哩哔哩的吗
宫本光头,6,男,1547960907,0,0,哈哈哈哈
给我一勺花生酱,6,男,1547960866,0,0,啦啦啦啦啦啦啦
绘唐,5,保密,1547960730,0,0,这才是真正的上电视啊( ´_ゝ｀)
福元二叶,6,保密,1547961000,0,0,没有灵魂特写，差评
愉快的星期天,6,保密,1547960743,0,0,哈哈有趣
姥姥家的小朋友,6,男,1547960607,0,0,皮金金(=・ω・=)
雪狐不白,5,男,1547960601,0,0,被拉出来秀场了，哈哈哈
靓到不行,5,保密,1547959780,0,0,哈哈哈哈哈哈
莫名名莫莫莫名,5,保密,1547959275,0,0,还有b站番外篇，讲究人啊
呦呵3609,6,保密,1547959098,0,0,为什么要逗我笑，脸都酸了（/TДT)/
200斤的灵魂,6,男,1547957904,0,0,是你 你又回来了
陈墨江寒,6,男,1547957812,0,0,！！！[2233娘_吃惊][2233娘_吃惊][2233娘_吃惊]
海盐味的小羽毛,5,女,1547957821,0,0,哈哈哈哈哈
贰拾麓,5,保密,1547956995,0,0,阔以阔以|ω・）
涡轮增压洗碗机,6,男,1547956173,0,0,。。。。666
激萌的Lolicon,6,保密,1547956035,0,0,hhhh，[洛天依_哈哈哈]
糍饭团子,6,保密,1547955703,0,0,大型PY现场哈哈哈哈哈
wuli宝剑曦,6,保密,1547955510,0,0,老粉来了
wuli宝剑曦,6,保密,1547955497,0,0,来了来了
呆狗妈咪,5,保密,1547955277,0,0,这啥情况哈哈哈
鹤来衣,4,女,1547954961,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
akiiima,6,保密,1547954764,0,0,好看！三连支持！
蒸鱼いぅ,6,保密,1547954557,0,0,哈哈哈该来的还是来了
MAYHOKID,5,女,1547955604,0,0,[2233娘_喝水]阔以阔以
孺子路,5,男,1547954267,0,0,(｀・ω・´)
迷茫着前行着,6,保密,1547953965,0,0,配音有些羞耻
密排六方_,5,女,1547953374,0,0,第一期留影
盐食猪扒饭,6,保密,1547952651,0,0,哈哈哈哈哈哈
隐形的哥萨克,6,男,1547953202,0,0,小吴呢
MackenzieTV,5,男,1547952364,0,0,真希望我们城市也有黄金眼
王金子blingbling,6,女,1547952084,0,0,万一被点名了岂不是很尴尬[小电视_笑]
變的是我的脑子,6,男,1547952076,0,0,一周一次，，，
鱼腥草猎人,6,男,1547951525,0,0,一个说屁话是平台，一个说实话的节目
晓林不姓林,5,女,1547950629,0,0,哈哈哈很强势
柿柿惬意,6,保密,1547951376,0,0,我记得里面摄影比较厉害
摸鱼起飞崽OuO,6,女,1547951217,0,0,哈哈哈哈哈哈哈哈哈哈哈
H岩,6,女,1547950456,0,0,好棒！！
K___遥,6,女,1547950214,0,0,哈哈哈哈哈哈哈哈哈哈哈哈
止痛药无效,5,保密,1547949916,0,0,前排求上
荔枝菌儿,6,男,1547950140,0,0,这个是真的流弊
小柴喻圆,5,保密,1547948925,0,0,两开花
机智的MaYu,3,男,1547948440,0,0,哈哈哈哈哈哈哈哈哈哈哈哈
百世飞传公司,4,男,1547947513,0,0,哪你算什么家！！！
爱皮的摸鱼酱酱,5,男,1547946133,0,0,(〜￣△￣)〜
草匠匠匠匠,6,女,1547945217,0,0,逼离逼离 孩怕
自带bgm的松坂小姐,6,保密,1547945949,0,0,速来留名
nico最萌啦,6,男,1547944876,0,0,(￣＾￣#)
沐雨颂歌,6,保密,1547944680,0,0,天呐，要死了
视頻审核菌,6,男,1547944664,0,0,太**了
月_Sunny,6,女,1547944607,0,0,配音笑场可还行！！！
振鸣之声,5,男,1547944424,0,0,浙江人为1818这样的节目创新而骄傲!
三上上上,6,女,1547943734,0,0,电视在放整个人都蹦起来了！九点半的重播也追了！
守望先锋9,6,保密,1547943678,0,0,太给力了
二咕高一好好学习,6,女,1547945048,0,0,up主加油！！！辛苦了！！爱你！！
Lwindo,6,保密,1547943335,0,0,之前没看过 不过还挺好看的 [小电视_吃惊] 关注了 [小电视_笑]
连星敖厂长粉丝,6,保密,1547943060,0,0,灵魂拷问我只服第一个带眼镜的记者大哥
赤色de筿,6,女,1547941593,0,0,是1818一位主持人的声音吧~
kilevn,5,男,1547942606,0,0,拷问三宝：逐梦演艺圈 浪漫空降 舞法天女
慈寿寺的天球仪,4,男,1547941645,0,0,好看
超级卡瓦斯,6,保密,1547940283,0,0,头发都焦了还不承认呢
失真猫,6,保密,1547938437,0,0,地表最强新闻节目，不接受反驳
明一虹,5,保密,1547936877,0,0,(⌒▽⌒)其实1818反应的这些问题，基本不是别人的原因啊！都是自己太蠢，还作！
今天睡到嘎子了吗,6,保密,1547935033,0,0,所以你们会邀请小吴吗？
琉璃真奈,6,女,1547933658,0,0,哈哈哈哈哈哈
起床气超大的猫,6,保密,1547932733,0,0,？？？？？？ 喵喵喵？[小电视_吃惊]
歌鹤David,6,男,1547931729,0,0,给力[小电视_笑][小电视_笑][小电视_笑]
2魔,6,男,1547928797,0,0,支持多拍连续剧[洛天依_滑稽]
こんな,6,男,1547927872,0,0,哈哈哈哈哈1818万岁
WeyJimft围巾君,6,男,1547930200,0,0,突然感觉在看地方电视台的新闻2333
祎世相随-,6,保密,1547928147,0,0,留个名
CloudJumper,6,男,1547927795,0,0,攒了两天的硬币都投给你！
请勿及时灭火,6,保密,1547926607,0,0,小8冲鸭
账号已注销,0,保密,1547926153,0,0,哈哈哈
风馋,5,男,1547926087,0,0,见证者
紗嘉大人,5,男,1547925914,0,0,b站要搞事情么
一起养羊驼吧,6,女,1547924981,0,0,哈哈哈好玩
好大的西瓜a,6,保密,1547924790,0,0,个人不觉得评论配音有问题，但评论区那么多尬的，虽然无语，但可以试着用用方言或者更接地气的配音？就是自然感情那种，自己心里怎么默念评论怎么配
Apolipopro,6,保密,1547923331,0,0,念评论真的好尴尬的
啾啾你摇了我,5,男,1547923153,0,0,喔喔喔喔
mastx,5,男,1547922945,0,0,哈哈哈，这个溜批。以后最强综艺节目
酒酿方子_,6,保密,1547921690,0,0,嘻嘻嘻我来啦
我比狗困_,6,保密,1547921407,0,0,还能说什么呢 nb就完事
反坦克司令部,5,女,1547921367,0,0,火钳刘明！
今天也没cusi真棒,6,保密,1547921218,0,0,我太开心啦，我的bilibili黄金眼！！！
毅然丶丶丶,6,男,1547921297,0,0,天哪！看我发现了什么！！
极地雪,6,男,1547921056,0,0,想要做记者还得学会灵魂拷问
赤座灯丶,6,男,1547920809,0,0,我是真的喜欢黄金眼这档节目啊，哈哈哈
九星咸鱼,5,保密,1547920542,0,0,牛啤
caidongting0823,6,男,1547920531,0,0,感觉见证了历史 期待
丶白虎,6,男,1547919725,0,0,厉害了
两仪柿,6,保密,1547919329,0,0,开始搞尬的了？
隐烟,6,男,1547919210,0,0,我可我死了天呐
Pinpaw,5,保密,1547919175,0,0,纪念[小电视_赞]
瓜瓜今天饿了吗,6,女,1547919148,0,0,看我发现了什么！！
tchivs,6,男,1547919048,0,0,是你的声音
果海鸟绘希花凛妮姬,6,保密,1547918786,0,0,666
Eilcild98,5,男,1547918725,0,0,哈哈哈哈哈哈哈哈哈**
鲜血恶鬼,6,男,1547920229,0,0,来自官方的灵魂拷问合集  真是6[小电视_赞]
杠精劝退,5,保密,1547918566,0,0,我还能说什么，投币投币投币拿去拿去拿去！！！！！
煽动海兽,5,男,1547918565,0,0,上过节目(〜￣△￣)〜
尔要信我呀,6,保密,1547918501,0,0,智商检测机构😂
Yellow_02,6,男,1547918331,0,0,哈哈哈😄😄
大概如此了,6,男,1547918144,0,0,不。我们只是喜欢看沙雕
白警官的狗,5,女,1547918141,0,0,哈哈哈哈哈哈哈
啦啦啦啦啦0001,6,男,1547918140,0,0,一步一步的看着黄金眼的粉丝越来越多了。中间也停播过。还好我没放弃。1818黄金眼，我的快乐源泉。233333
河南人在流浪,6,男,1547917888,0,0,emmmmmmmmm，如果，我是说如果，黄金眼在直播中加入经过筛选的实时弹幕会是一种怎样的快乐！(⌒▽⌒)
Yumo7iii,5,男,1547917884,0,0,有毒有毒
折原圈,5,女,1547917763,0,0,哈哈哈哈哈哈哈快乐源泉
ああJun,6,保密,1547917457,0,0,现在都不敢随便乱评论了
害虫虫,5,保密,1547917896,0,0,官方拷问简直不要再棒
春花花幼儿园长沉沉酱,5,女,1547916961,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
KFourze,5,保密,1547916908,0,0,看见封面有三两我就滚了进来
KFourze,5,保密,1547916907,0,0,看见封面有三两我就滚了进来
Awkye,5,女,1547916812,0,0,最骚官方号
灰原志保Sherry,6,女,1547916784,0,0,2333
人丑就要多看书,6,男,1547916547,0,0,联姻了呀
一本正经道,6,男,1547916280,0,0,这标题，这头像，我还以为是山寨号，结果居然是bilibili官方认证了
pp吃炸鸡,5,保密,1547916150,0,0,我怎么就开始看新闻了Σ(ﾟдﾟ;)
檐遮,6,男,1547916129,0,0,啧啧啧年轻化
影忆y,6,男,1547915943,0,0,还是那个熟悉的声音，还是那些熟悉的人。
骑驴栓根胡萝卜,5,保密,1547915571,0,0,我也是 见证者
七七零32七零七,6,男,1547915563,0,0,这也太好笑了哈哈哈
邵旭东,6,男,1547915562,0,0,四比三尺寸讲究
张老哥Young_WN,6,男,1547915528,0,0,哈哈哈1818我的快乐源泉
丶姜戈,6,男,1547915416,0,0,777
北海望南,6,保密,1547915296,0,0,新老媒体的碰撞！
坑爹级任务,6,男,1547915231,0,0,见证历史(=・ω・=)
起凡三巨头,3,保密,1547914966,0,0,好看
究极玉米,6,女,1547914799,0,0,笑场那个小哥你太不严肃了哈哈哈哈哈哈哈
赫鲁晓狐,6,保密,1547914787,0,0,黄金眼，抱抱我[小电视_太太喜欢]
宜兴电玩人,5,男,1547914480,0,0,太好了！
互动的人,6,男,1547914475,0,0,新闻目前观察者网和1818在B站算火
穿着熊a,5,女,1547914424,0,0,火钳刘明
星野厡,6,男,1547914275,0,0,关注了关注了，我喜欢黄金眼，做的不错
BORNTODiiie,6,女,1547914050,0,0,小八！你这么一下子就十八万粉了呀！！！[芮小凸小凹_可爱]
阿波罗啊啊啊啊啊啊啊,5,保密,1547914031,0,0,从来没有这么喜欢看新闻！1818加油
豫西曲麻黑,6,男,1547913934,0,0,厉害了，关注
赶着投胎,6,男,1547913807,0,0,我快笑死了。
六等星之夜゜,6,保密,1547913434,0,0,居然是官方
idxxxMOMO,6,女,1547913196,0,0,哈哈哈哈哈哈哈哈哈哈，会好好收看的(=・ω・=)
爱情三十六集,6,保密,1547912985,0,0,太棒了
Ahasaonien,5,保密,1547912899,0,0,太6了
Sayuki永远喜欢Nino,6,女,1547914181,0,0,于是，我们发现了新的鬼畜素材(=・ω・=)
JJJoKer呀,5,保密,1547912355,0,0,哈哈哈我突然想到你们节目是不是换剪辑师了哈哈哈哈哈哈哈你们之前吐槽一句啥的都是直接那种宋体红字打上去直接一条突然出现突然没掉哈哈哈
Moon_Panda,6,男,1547912308,0,0,从头笑到尾
大家都叫我老妖怪,6,保密,1547911777,0,0,笑到我咳嗽不止，不行了，喝碗急支糖浆止止咳…
萌萌的玛莎,5,保密,1547911553,0,0,我要开始拷问你们了，泥闷准备好了吗？
过年了，
谈朋友了吗？
攻击多少啊？
啥时候买房啊？
空气电二胡,6,男,1547911259,0,0,惊了！！！
我是神撒,5,保密,1547911450,0,0,666
魏苦风,6,男,1547911405,0,0,哈哈哈
来来大大,5,保密,1547911063,0,0,哈哈哈
白吃村的呆头,6,男,1547910967,0,0,刚刚看完1818黄金眼(=・ω・=)
汤姆是我男神,6,女,1547910964,0,0,不行了，又是你哈哈😄
云养狗的厨子,6,女,1547910953,0,0,浙江人从小看到大，笑死了哈哈哈哈哈
邓超兄弟帅,3,保密,1664242538,0,0,@1818黄金眼
狮子公仆,5,男,1547910761,0,0,灵魂拷问666
JACINDAaaa-,6,女,1547910584,0,0,逼里逼里哈哈哈哈哈哈哈 不行了我要笑死了
小约翰可汗御用薯片,6,男,1547910578,0,0,第一期留名
吃吃吃番茄,6,男,1547910568,0,0,海星
切企鹅,6,保密,1547910315,0,0,钢针，我觉得没什么意思啊
萧琪P,6,男,1547910313,0,0,我希望日更!
青灬禾,5,男,1547910223,0,0,我先笑为敬[2233娘_大笑]
鲨鱼酱YoYo,5,女,1547910193,0,0,哈哈哈哈哈哈哈哈哈哈，表忘了小吴啊
二哈兔吖,4,保密,1547910150,0,0,超喜欢灵魂拷问，笑死了。
狗大欢,5,保密,1547910146,0,0,第一期留爪
周拙言,5,男,1547911063,0,0,1818黄金眼
不想取名哼,6,女,1547910588,0,0,哈哈哈哈哈哈哈哈笑死我了
野性纯真还嗯对,6,男,1547909362,0,0,强烈要求“你”露脸！
李甫,5,保密,1547909199,0,0,太短了啊
巷口小花猫ゞ,5,女,1547908948,0,0,这节目，追了！！！
白钰88,6,保密,1547908893,0,0,好玩好玩
今天又是被噶的韭菜,6,保密,1547908708,0,0,1818沙雕眼
锦鲤bot,5,女,1547908573,0,0,开头的逼荔逼荔笑死我惹
玩什么都菜的小辣鸡,6,保密,1547908337,0,0,道理我都懂，但你问人家穿女装时的感觉是怎么回事，难道·········[小电视_害羞]
云小仙儿,5,保密,1547908270,0,0,[2233娘_大笑]真实
一平拉面,6,保密,1547908255,0,0,给力
不爱睡觉的琦哥,5,男,1547908248,0,0,你们天天给我们发现沙雕使我快乐 当然喜欢了  😮😮😮
张假人,6,男,1547907787,0,0,不是你
Wetiy未来,6,保密,1547907783,0,0,最喜欢浙江民生了[小电视_赞]
一个问号a,6,保密,1547907700,0,0,沾点排面[小电视_害羞]
yifantt,5,保密,1547907653,0,0,666再接再厉砥砺前行，一直支持投币三联
不吃蔬菜的神,6,男,1547907607,0,0,如果你看1818黄金眼
姬芈Diana,6,女,1547907477,0,0,快乐快乐
老_开鸡场,6,女,1547907228,0,0,下期是啥时候啊
无聊的酸性滴定管,6,女,1547907200,0,0,关注了关注了
-萌小欣,6,保密,1547907143,0,0,[小电视_害羞][小电视_害羞]嘿嘿
应是人间木木子,5,保密,1547907011,0,0,发现了啥
把握机会,6,男,1547906975,2,0,震惊，这竟然是真官方
是老马头呀,6,保密,1547907295,4,0,居然真的是官方账号！！？？
泽沐晨风,5,男,1547906969,0,0,优秀
吃我一耒巴,6,男,1547906964,0,0,1818已经是我的每日快乐源泉~~~
阿夕1,5,男,1547906921,0,0,看过一期   你姓尤  是牛🐂    刘？  是牛   尤？  ✧(≖ ◡ ≖✿ 😂😂😂
胡萝卜肉团子,6,保密,1547906895,0,0,对，只因为是快乐源泉
老提子_,5,保密,1547906642,0,0,精彩精彩精精彩彩
TIGO的糖醋兔,5,保密,1547906617,0,0,哈哈哈哈哈哈哈哈留名！
瓦族发发卫,6,男,1547906462,0,0,三连～
算了无所谓的,6,男,1547906331,0,0,给劲给劲！
账号已注销,0,保密,1547906199,0,0,无聊
账号已注销,0,保密,1547906195,0,0,举报标题党哈哈哈
褐色矮星,6,保密,1547906131,0,0,瞧我发现了什么
